VBG,20170324,11.0000,11.0000,11.0000,11.0000,0
VBG,20170327,11.0000,11.0000,11.0000,11.0000,0
VBG,20170328,11.0000,11.0000,11.0000,11.0000,0
VBG,20170329,11.0000,11.0000,11.0000,11.0000,0
VBG,20170330,11.0000,11.0000,11.0000,11.0000,0
VBG,20170331,11.0000,11.0000,11.0000,11.0000,0
VBG,20170403,11.0000,11.0000,11.0000,11.0000,0
VBG,20170404,11.0000,11.0000,11.0000,11.0000,0
VBG,20170405,11.0000,11.0000,11.0000,11.0000,0
VBG,20170407,11.0000,11.0000,11.0000,11.0000,0
VBG,20170410,11.0000,11.0000,11.0000,11.0000,0
VBG,20170411,11.0000,11.0000,11.0000,11.0000,0
VBG,20170412,11.0000,11.0000,11.0000,11.0000,0
VBG,20170413,11.0000,11.0000,11.0000,11.0000,0
VBG,20170414,11.0000,11.0000,11.0000,11.0000,0
VBG,20170417,11.0000,11.0000,11.0000,11.0000,0
VBG,20170418,11.0000,11.0000,11.0000,11.0000,0
VBG,20170419,11.0000,11.0000,11.0000,11.0000,0
VBG,20170420,11.0000,11.0000,11.0000,11.0000,0
VBG,20170421,11.0000,11.0000,11.0000,11.0000,0
VBG,20170424,11.0000,11.0000,11.0000,11.0000,0
VBG,20170425,11.0000,11.0000,11.0000,11.0000,0
VBG,20170426,11.0000,11.0000,11.0000,11.0000,0
VBG,20170427,11.0000,11.0000,11.0000,11.0000,0
VBG,20170428,11.0000,11.0000,11.0000,11.0000,0
VBG,20170503,11.0000,11.0000,11.0000,11.0000,0
VBG,20170504,11.0000,11.0000,11.0000,11.0000,0
VBG,20170505,11.0000,11.0000,11.0000,11.0000,0
VBG,20170508,11.0000,11.0000,11.0000,11.0000,0
VBG,20170509,11.0000,11.0000,11.0000,11.0000,0
VBG,20170510,11.0000,11.0000,11.0000,11.0000,0
VBG,20170511,11.0000,11.0000,11.0000,11.0000,0
VBG,20170512,11.0000,11.0000,11.0000,11.0000,0
VBG,20170515,11.0000,11.0000,11.0000,11.0000,0
VBG,20170516,11.0000,11.0000,11.0000,11.0000,0
VBG,20170517,9.1032,9.1032,9.1032,9.1032,0
VBG,20170518,9.1032,9.1032,9.1032,9.1032,0
VBG,20170519,9.1032,9.1032,9.1032,9.1032,0
VBG,20170522,9.1032,9.1032,9.1032,9.1032,0
VBG,20170523,9.1032,9.1032,9.1032,9.1032,0
VBG,20170524,9.1032,9.1032,9.1032,9.1032,0
VBG,20170525,9.1032,9.1032,9.1032,9.1032,0
VBG,20170526,9.1032,9.1032,9.1032,9.1032,0
VBG,20170529,9.1032,9.1032,9.1032,9.1032,0
VBG,20170530,9.1032,9.1032,9.1032,9.1032,0
VBG,20170531,9.1032,9.1032,9.1032,9.1032,0
VBG,20170601,9.1032,9.1032,9.1032,9.1032,0
VBG,20170602,9.1032,9.1032,9.1032,9.1032,0
VBG,20170605,9.1032,9.1032,9.1032,9.1032,0
VBG,20170606,9.1032,9.1032,9.1032,9.1032,0
VBG,20170607,9.1032,9.1032,9.1032,9.1032,0
VBG,20170608,9.1032,9.1032,9.1032,9.1032,0
VBG,20170609,9.1032,9.1032,9.1032,9.1032,0
VBG,20170612,9.1032,9.1032,9.1032,9.1032,0
VBG,20170613,9.1032,9.1032,9.1032,9.1032,0
VBG,20170614,9.1032,9.1032,9.1032,9.1032,0
VBG,20170615,9.1032,9.1032,9.1032,9.1032,0
VBG,20170616,9.1032,9.1032,9.1032,9.1032,0
VBG,20170619,9.1032,9.1032,9.1032,9.1032,0
VBG,20170620,9.1032,9.1032,9.1032,9.1032,0
VBG,20170621,9.1032,9.1032,9.1032,9.1032,0
VBG,20170622,9.1032,9.1032,9.1032,9.1032,0
VBG,20170623,9.1032,9.1032,9.1032,9.1032,0
VBG,20170626,9.1032,9.1032,9.1032,9.1032,0
VBG,20170627,9.1032,9.1032,9.1032,9.1032,0
VBG,20170628,9.1032,9.1032,9.1032,9.1032,0
VBG,20170629,9.1032,9.1032,9.1032,9.1032,0
VBG,20170630,9.1032,9.1032,9.1032,9.1032,0
VBG,20170703,9.1032,9.1032,9.1032,9.1032,0
VBG,20170704,9.1032,9.1032,9.1032,9.1032,0
VBG,20170705,9.1032,9.1032,9.1032,9.1032,0
VBG,20170706,9.1032,9.1032,9.1032,9.1032,0
VBG,20170707,9.1032,9.1032,9.1032,9.1032,0
VBG,20170710,9.1032,9.1032,9.1032,9.1032,0
VBG,20170711,9.1032,9.1032,9.1032,9.1032,0
VBG,20170712,9.1032,9.1032,9.1032,9.1032,0
VBG,20170713,9.1032,9.1032,9.1032,9.1032,0
VBG,20170714,9.1032,9.1032,9.1032,9.1032,0
VBG,20170717,9.1032,9.1032,9.1032,9.1032,0
VBG,20170718,9.1032,9.1032,9.1032,9.1032,0
VBG,20170719,9.1032,9.1032,9.1032,9.1032,0
VBG,20170720,9.1032,9.1032,9.1032,9.1032,0
VBG,20170721,9.1032,9.1032,9.1032,9.1032,0
VBG,20170724,9.1032,9.1032,9.1032,9.1032,0
VBG,20170725,9.1032,9.1032,9.1032,9.1032,0
VBG,20170726,9.1032,9.1032,9.1032,9.1032,0
VBG,20170727,9.1032,9.1032,9.1032,9.1032,0
VBG,20170728,9.1032,9.1032,9.1032,9.1032,0
VBG,20170731,9.1032,9.1032,9.1032,9.1032,0
VBG,20170801,9.1032,9.1032,9.1032,9.1032,0
VBG,20170802,9.1032,9.1032,9.1032,9.1032,0
VBG,20170803,9.1032,9.1032,9.1032,9.1032,0
VBG,20170804,9.1032,9.1032,9.1032,9.1032,0
